hyperparameters,iteration,accs,object_loss,run_time
"{'hid_epoches': 3.0, 'hidden_layers': 4.0, 'learning_rate': 0.0007502865125228727, 'loss_function': 2, 'mapfunction_1': 0, 'mapfunction_10': 0, 'mapfunction_11': 11.0, 'mapfunction_12': 10.0, 'mapfunction_2': 9.0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 7.0, 'mapfunction_6': 7.0, 'mapfunction_7': 7.0, 'mapfunction_8': 0, 'mapfunction_9': 8.0}",37,0.9778891006233359,0.022110899376664106,9.608268737792969e-05
"{'hid_epoches': 8.0, 'hidden_layers': 4.0, 'learning_rate': 0.0004283202802453772, 'loss_function': 2, 'mapfunction_1': 0, 'mapfunction_10': 0, 'mapfunction_11': 9.0, 'mapfunction_12': 9.0, 'mapfunction_2': 12.0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 5.0, 'mapfunction_6': 6.0, 'mapfunction_7': 6.0, 'mapfunction_8': 0, 'mapfunction_9': 8.0}",38,0.9777554567551195,0.022244543244880455,0.0001537799835205078
"{'hid_epoches': 4.0, 'hidden_layers': 4.0, 'learning_rate': 0.0004964231278800837, 'loss_function': 2, 'mapfunction_1': 0, 'mapfunction_10': 0, 'mapfunction_11': 7.0, 'mapfunction_12': 8.0, 'mapfunction_2': 6.0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 3.0, 'mapfunction_6': 9.0, 'mapfunction_7': 8.0, 'mapfunction_8': 0, 'mapfunction_9': 7.0}",39,0.9742529432100263,0.025747056789973688,0.00013709068298339844
"{'hid_epoches': 4.0, 'hidden_layers': 4.0, 'learning_rate': 0.0002478825448802936, 'loss_function': 2, 'mapfunction_1': 0, 'mapfunction_10': 0, 'mapfunction_11': 0, 'mapfunction_12': 11.0, 'mapfunction_2': 10.0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 8.0, 'mapfunction_6': 8.0, 'mapfunction_7': 5.0, 'mapfunction_8': 0, 'mapfunction_9': 11.0}",40,0.9762643977645323,0.023735602235467668,0.000152587890625
"{'hid_epoches': 3.0, 'hidden_layers': 4.0, 'learning_rate': 0.0003237118006602475, 'loss_function': 2, 'mapfunction_1': 0, 'mapfunction_10': 0, 'mapfunction_11': 9.0, 'mapfunction_12': 8.0, 'mapfunction_2': 8.0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 5.0, 'mapfunction_6': 12.0, 'mapfunction_7': 7.0, 'mapfunction_8': 0, 'mapfunction_9': 0}",41,0.9747393740095389,0.025260625990461083,0.0003597736358642578
"{'hid_epoches': 4.0, 'hidden_layers': 4.0, 'learning_rate': 0.0006253298995444989, 'loss_function': 2, 'mapfunction_1': 0, 'mapfunction_10': 12.0, 'mapfunction_11': 11.0, 'mapfunction_12': 12.0, 'mapfunction_2': 1.0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 3.0, 'mapfunction_6': 6.0, 'mapfunction_7': 5.0, 'mapfunction_8': 0, 'mapfunction_9': 5.0}",42,0.9733846721074956,0.026615327892504426,0.00019311904907226562
"{'hid_epoches': 4.0, 'hidden_layers': 4.0, 'learning_rate': 6.019500963030686e-05, 'loss_function': 2, 'mapfunction_1': 0, 'mapfunction_10': 0, 'mapfunction_11': 7.0, 'mapfunction_12': 0, 'mapfunction_2': 11.0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 12.0, 'mapfunction_6': 11.0, 'mapfunction_7': 0, 'mapfunction_8': 0, 'mapfunction_9': 7.0}",44,0.9741498931938016,0.02585010680619837,0.00014281272888183594
"{'hid_epoches': 8.0, 'hidden_layers': 4.0, 'learning_rate': 0.00034576607720002297, 'loss_function': 1, 'mapfunction_1': 0, 'mapfunction_10': 10.0, 'mapfunction_11': 0, 'mapfunction_12': 10.0, 'mapfunction_2': 7.0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 8.0, 'mapfunction_7': 8.0, 'mapfunction_8': 0, 'mapfunction_9': 0}",45,0.9706128998545015,0.0293871001454985,0.00014591217041015625
"{'hid_epoches': 5.0, 'hidden_layers': 4.0, 'learning_rate': 0.0004901650373278768, 'loss_function': 1, 'mapfunction_1': 0, 'mapfunction_10': 2.0, 'mapfunction_11': 6.0, 'mapfunction_12': 12.0, 'mapfunction_2': 11.0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 9.0, 'mapfunction_7': 0, 'mapfunction_8': 0, 'mapfunction_9': 9.0}",47,0.976126700323389,0.023873299676611004,0.00014257431030273438
"{'hid_epoches': 3.0, 'hidden_layers': 4.0, 'learning_rate': 0.0003560143116993743, 'loss_function': 2, 'mapfunction_1': 0, 'mapfunction_10': 0, 'mapfunction_11': 0, 'mapfunction_12': 11.0, 'mapfunction_2': 1.0, 'mapfunction_3': 6.0, 'mapfunction_4': 0, 'mapfunction_5': 1.0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 0, 'mapfunction_9': 1.0}",54,0.9625784895332642,0.03742151046673581,0.00046443939208984375
