hyperparameters,iteration,accs,object_loss,run_time
"{'hid_epoches': 8.0, 'hidden_layers': 6, 'learning_rate': 5.1292286471819664e-05, 'loss_function': 2, 'mapfunction_1': 4.0, 'mapfunction_10': 0, 'mapfunction_11': 0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 10.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 8.0, 'mapfunction_9': 8.0}",43,0.9070423671076531,0.09295763289234693,9.846687316894531e-05
"{'hid_epoches': 7.0, 'hidden_layers': 6, 'learning_rate': 5.647728245639311e-05, 'loss_function': 2, 'mapfunction_1': 2.0, 'mapfunction_10': 0, 'mapfunction_11': 0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 12.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 11.0, 'mapfunction_9': 9.0}",45,0.91370942700072,0.08629057299928,9.322166442871094e-05
"{'hid_epoches': 8.0, 'hidden_layers': 6, 'learning_rate': 7.674923764779376e-05, 'loss_function': 2, 'mapfunction_1': 2.0, 'mapfunction_10': 0, 'mapfunction_11': 7.0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 12.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 6.0, 'mapfunction_9': 10.0}",46,0.8935120500419222,0.10648794995807775,9.584426879882812e-05
"{'hid_epoches': 8.0, 'hidden_layers': 6, 'learning_rate': 0.00012421883628235155, 'loss_function': 2, 'mapfunction_1': 2.0, 'mapfunction_10': 0, 'mapfunction_11': 0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 8.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 8.0, 'mapfunction_9': 7.0}",48,0.8994714854871041,0.1005285145128959,8.916854858398438e-05
"{'hid_epoches': 8.0, 'hidden_layers': 6, 'learning_rate': 5.77399985357676e-05, 'loss_function': 2, 'mapfunction_1': 7.0, 'mapfunction_10': 0, 'mapfunction_11': 10.0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 11.0, 'mapfunction_4': 0, 'mapfunction_5': 12.0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 10.0, 'mapfunction_9': 10.0}",49,0.872448056758334,0.12755194324166597,9.512901306152344e-05
"{'hid_epoches': 6.0, 'hidden_layers': 6, 'learning_rate': 6.986594997471522e-05, 'loss_function': 2, 'mapfunction_1': 3.0, 'mapfunction_10': 0, 'mapfunction_11': 0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 9.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 9.0, 'mapfunction_9': 12.0}",50,0.9079618018638069,0.09203819813619307,9.322166442871094e-05
"{'hid_epoches': 7.0, 'hidden_layers': 6, 'learning_rate': 0.00020355761267674608, 'loss_function': 2, 'mapfunction_1': 5.0, 'mapfunction_10': 0, 'mapfunction_11': 0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 12.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 11.0, 'mapfunction_9': 9.0}",51,0.9173459290249398,0.08265407097506017,8.96453857421875e-05
"{'hid_epoches': 6.0, 'hidden_layers': 6, 'learning_rate': 0.0002053874228557891, 'loss_function': 2, 'mapfunction_1': 5.0, 'mapfunction_10': 0, 'mapfunction_11': 0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 12.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 10.0, 'mapfunction_9': 9.0}",53,0.9156484544357535,0.08435154556424651,0.00010085105895996094
"{'hid_epoches': 6.0, 'hidden_layers': 6, 'learning_rate': 0.0001519015892498471, 'loss_function': 2, 'mapfunction_1': 8.0, 'mapfunction_10': 0, 'mapfunction_11': 3.0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 11.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 8.0, 'mapfunction_9': 11.0}",56,0.9099147674595518,0.0900852325404482,0.00011992454528808594
"{'hid_epoches': 7.0, 'hidden_layers': 6, 'learning_rate': 0.0002780896598900609, 'loss_function': 2, 'mapfunction_1': 6.0, 'mapfunction_10': 0, 'mapfunction_11': 0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 9.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 2.0, 'mapfunction_9': 7.0}",57,0.8977132638390712,0.10228673616092876,0.00010442733764648438
"{'hid_epoches': 8.0, 'hidden_layers': 6, 'learning_rate': 0.0003153000184726704, 'loss_function': 2, 'mapfunction_1': 7.0, 'mapfunction_10': 0, 'mapfunction_11': 9.0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 11.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 9.0, 'mapfunction_9': 12.0}",60,0.8992971637294896,0.10070283627051035,9.5367431640625e-05
"{'hid_epoches': 7.0, 'hidden_layers': 6, 'learning_rate': 9.193093876239254e-05, 'loss_function': 2, 'mapfunction_1': 3.0, 'mapfunction_10': 0, 'mapfunction_11': 0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 12.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 11.0, 'mapfunction_9': 9.0}",66,0.9149215943459656,0.08507840565403435,9.369850158691406e-05
"{'hid_epoches': 8.0, 'hidden_layers': 6, 'learning_rate': 0.00013574256598657881, 'loss_function': 2, 'mapfunction_1': 3.0, 'mapfunction_10': 0, 'mapfunction_11': 0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 12.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 11.0, 'mapfunction_9': 10.0}",67,0.9160680623484665,0.0839319376515335,9.369850158691406e-05
"{'hid_epoches': 8.0, 'hidden_layers': 6, 'learning_rate': 0.00010649848039015819, 'loss_function': 2, 'mapfunction_1': 5.0, 'mapfunction_10': 0, 'mapfunction_11': 0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 11.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 12.0, 'mapfunction_9': 10.0}",68,0.9177594911998481,0.08224050880015188,9.012222290039062e-05
"{'hid_epoches': 8.0, 'hidden_layers': 6, 'learning_rate': 0.00011561641313007975, 'loss_function': 2, 'mapfunction_1': 4.0, 'mapfunction_10': 0, 'mapfunction_11': 0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 11.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 12.0, 'mapfunction_9': 10.0}",69,0.9165473238419959,0.08345267615800411,9.584426879882812e-05
"{'hid_epoches': 8.0, 'hidden_layers': 6, 'learning_rate': 0.0001124305253368951, 'loss_function': 2, 'mapfunction_1': 6.0, 'mapfunction_10': 0, 'mapfunction_11': 0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 11.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 12.0, 'mapfunction_9': 11.0}",70,0.9198312325557605,0.08016876744423951,0.00011944770812988281
"{'hid_epoches': 8.0, 'hidden_layers': 6, 'learning_rate': 8.787480461000287e-05, 'loss_function': 2, 'mapfunction_1': 6.0, 'mapfunction_10': 0, 'mapfunction_11': 0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 10.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 12.0, 'mapfunction_9': 12.0}",71,0.9185473201214933,0.08145267987850668,0.00010752677917480469
"{'hid_epoches': 8.0, 'hidden_layers': 6, 'learning_rate': 8.273232430839826e-05, 'loss_function': 2, 'mapfunction_1': 6.0, 'mapfunction_10': 0, 'mapfunction_11': 0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 10.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 12.0, 'mapfunction_9': 12.0}",72,0.9185473201229478,0.08145267987705218,9.369850158691406e-05
"{'hid_epoches': 8.0, 'hidden_layers': 6, 'learning_rate': 8.406646299126618e-05, 'loss_function': 2, 'mapfunction_1': 8.0, 'mapfunction_10': 0, 'mapfunction_11': 0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 10.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 4.0, 'mapfunction_9': 12.0}",73,0.9096870102243714,0.09031298977562863,0.00010466575622558594
