hyperparameters,iteration,accs,object_loss,run_time
"{'hid_epoches': 25000.0, 'hidden_layers': 3.0, 'learning_rate': 0.00035725500331158154, 'loss_function': 1, 'mapfunction_1': 5.0, 'mapfunction_10': 0, 'mapfunction_11': 2.0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 6.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 11.0, 'mapfunction_7': 0, 'mapfunction_8': 10.0, 'mapfunction_9': 9.0}",51,18.602803176376906,-17.602803176376906,0.00010514259338378906
"{'hid_epoches': 15000.0, 'hidden_layers': 1.0, 'learning_rate': 0.00024033427953054805, 'loss_function': 1, 'mapfunction_1': 7.0, 'mapfunction_10': 0, 'mapfunction_11': 4.0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 6.0, 'mapfunction_4': 0, 'mapfunction_5': 10.0, 'mapfunction_6': 11.0, 'mapfunction_7': 1.0, 'mapfunction_8': 0, 'mapfunction_9': 9.0}",52,17.571783699059093,-16.571783699059093,9.989738464355469e-05
"{'hid_epoches': 20000.0, 'hidden_layers': 2.0, 'learning_rate': 0.0009030785620134479, 'loss_function': 2, 'mapfunction_1': 0, 'mapfunction_10': 0, 'mapfunction_11': 0, 'mapfunction_12': 11.0, 'mapfunction_2': 12.0, 'mapfunction_3': 1.0, 'mapfunction_4': 2.0, 'mapfunction_5': 0, 'mapfunction_6': 11.0, 'mapfunction_7': 0, 'mapfunction_8': 10.0, 'mapfunction_9': 0}",53,18.087341231824084,-17.087341231824084,0.00010037422180175781
"{'hid_epoches': 25000.0, 'hidden_layers': 1.0, 'learning_rate': 0.00038442527148530503, 'loss_function': 1, 'mapfunction_1': 11.0, 'mapfunction_10': 0, 'mapfunction_11': 2.0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 3.0, 'mapfunction_4': 0, 'mapfunction_5': 3.0, 'mapfunction_6': 7.0, 'mapfunction_7': 7.0, 'mapfunction_8': 0, 'mapfunction_9': 11.0}",55,18.60223087124277,-17.60223087124277,9.870529174804688e-05
"{'hid_epoches': 15000.0, 'hidden_layers': 3.0, 'learning_rate': 0.0005831706230072188, 'loss_function': 1, 'mapfunction_1': 0, 'mapfunction_10': 0, 'mapfunction_11': 6.0, 'mapfunction_12': 10.0, 'mapfunction_2': 4.0, 'mapfunction_3': 12.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 11.0, 'mapfunction_7': 0, 'mapfunction_8': 9.0, 'mapfunction_9': 9.0}",56,17.572323740458305,-16.572323740458305,9.799003601074219e-05
"{'hid_epoches': 25000.0, 'hidden_layers': 2.0, 'learning_rate': 0.00048080109187644465, 'loss_function': 2, 'mapfunction_1': 1.0, 'mapfunction_10': 0, 'mapfunction_11': 0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 10.0, 'mapfunction_4': 7.0, 'mapfunction_5': 0, 'mapfunction_6': 6.0, 'mapfunction_7': 0, 'mapfunction_8': 3.0, 'mapfunction_9': 7.0}",57,18.602563186401948,-17.602563186401948,0.00010395050048828125
"{'hid_epoches': 25000.0, 'hidden_layers': 3.0, 'learning_rate': 0.00017269787220524412, 'loss_function': 1, 'mapfunction_1': 6.0, 'mapfunction_10': 1.0, 'mapfunction_11': 4.0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 7.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 8.0, 'mapfunction_7': 5.0, 'mapfunction_8': 0, 'mapfunction_9': 0}",58,18.60215535646321,-17.60215535646321,0.0001513957977294922
"{'hid_epoches': 20000.0, 'hidden_layers': 2.0, 'learning_rate': 8.275324494781184e-05, 'loss_function': 1, 'mapfunction_1': 4.0, 'mapfunction_10': 0, 'mapfunction_11': 2.0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 5.0, 'mapfunction_4': 0, 'mapfunction_5': 6.0, 'mapfunction_6': 10.0, 'mapfunction_7': 0, 'mapfunction_8': 5.0, 'mapfunction_9': 11.0}",59,18.08728597807555,-17.08728597807555,0.00011563301086425781
"{'hid_epoches': 20000.0, 'hidden_layers': 1.0, 'learning_rate': 0.0007212761178363892, 'loss_function': 1, 'mapfunction_1': 8.0, 'mapfunction_10': 0, 'mapfunction_11': 0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 6.0, 'mapfunction_4': 9.0, 'mapfunction_5': 0, 'mapfunction_6': 8.0, 'mapfunction_7': 0, 'mapfunction_8': 8.0, 'mapfunction_9': 12.0}",61,18.087458753006693,-17.087458753006693,0.00010538101196289062
"{'hid_epoches': 25000.0, 'hidden_layers': 3.0, 'learning_rate': 0.00029072402403706153, 'loss_function': 2, 'mapfunction_1': 5.0, 'mapfunction_10': 1.0, 'mapfunction_11': 5.0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 10.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 10.0, 'mapfunction_7': 9.0, 'mapfunction_8': 0, 'mapfunction_9': 0}",62,18.602152384674245,-17.602152384674245,0.00010633468627929688
"{'hid_epoches': 25000.0, 'hidden_layers': 4.0, 'learning_rate': 0.000320124944013588, 'loss_function': 1, 'mapfunction_1': 5.0, 'mapfunction_10': 0, 'mapfunction_11': 11.0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 12.0, 'mapfunction_9': 4.0}",66,18.60269276095774,-17.60269276095774,0.00011420249938964844
"{'hid_epoches': 25000.0, 'hidden_layers': 4.0, 'learning_rate': 0.0004147587847579257, 'loss_function': 1, 'mapfunction_1': 5.0, 'mapfunction_10': 0, 'mapfunction_11': 12.0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 11.0, 'mapfunction_9': 5.0}",67,18.602718009657888,-17.602718009657888,0.00017452239990234375
"{'hid_epoches': 25000.0, 'hidden_layers': 3.0, 'learning_rate': 0.00019424845542227574, 'loss_function': 1, 'mapfunction_1': 4.0, 'mapfunction_10': 0, 'mapfunction_11': 11.0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 12.0, 'mapfunction_9': 4.0}",68,18.602690335047743,-17.602690335047743,0.00013947486877441406
"{'hid_epoches': 25000.0, 'hidden_layers': 4.0, 'learning_rate': 0.0002862417242867749, 'loss_function': 1, 'mapfunction_1': 6.0, 'mapfunction_10': 0, 'mapfunction_11': 9.0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 11.0, 'mapfunction_9': 3.0}",69,18.60257883803745,-17.60257883803745,0.0003483295440673828
"{'hid_epoches': 25000.0, 'hidden_layers': 5.0, 'learning_rate': 0.0005023678474699694, 'loss_function': 1, 'mapfunction_1': 7.0, 'mapfunction_10': 0, 'mapfunction_11': 10.0, 'mapfunction_12': 0, 'mapfunction_2': 0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 10.0, 'mapfunction_9': 6.0}",70,18.60265312280488,-17.60265312280488,0.0001533031463623047
