hyperparameters,iteration,accs,object_loss,run_time
"{'hid_epoches': 5.0, 'hidden_layers': 6.0, 'learning_rate': 8.263743024317487e-05, 'loss_function': 2, 'mapfunction_1': 0, 'mapfunction_10': 12.0, 'mapfunction_11': 12.0, 'mapfunction_12': 12.0, 'mapfunction_2': 0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 7.0, 'mapfunction_6': 0, 'mapfunction_7': 10.0, 'mapfunction_8': 0, 'mapfunction_9': 0}",2,0.9721934412133078,0.027806558786692248,0.00013875961303710938
"{'hid_epoches': 6.0, 'hidden_layers': 4.0, 'learning_rate': 0.0003611164997812338, 'loss_function': 2, 'mapfunction_1': 0, 'mapfunction_10': 1.0, 'mapfunction_11': 0, 'mapfunction_12': 3.0, 'mapfunction_2': 0, 'mapfunction_3': 4.0, 'mapfunction_4': 0, 'mapfunction_5': 1.0, 'mapfunction_6': 0, 'mapfunction_7': 9.0, 'mapfunction_8': 4.0, 'mapfunction_9': 0}",3,0.9600756069896491,0.03992439301035089,0.00011348724365234375
"{'hid_epoches': 4.0, 'hidden_layers': 5.0, 'learning_rate': 0.0004173217599103431, 'loss_function': 2, 'mapfunction_1': 0, 'mapfunction_10': 7.0, 'mapfunction_11': 3.0, 'mapfunction_12': 0, 'mapfunction_2': 6.0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 0, 'mapfunction_9': 0}",6,0.9633626144907986,0.03663738550920137,0.00020265579223632812
"{'hid_epoches': 5.0, 'hidden_layers': 4.0, 'learning_rate': 0.0002068902762815056, 'loss_function': 1, 'mapfunction_1': 2.0, 'mapfunction_10': 9.0, 'mapfunction_11': 7.0, 'mapfunction_12': 9.0, 'mapfunction_2': 0, 'mapfunction_3': 10.0, 'mapfunction_4': 0, 'mapfunction_5': 0, 'mapfunction_6': 0, 'mapfunction_7': 0, 'mapfunction_8': 10.0, 'mapfunction_9': 4.0}",10,0.9587848982564753,0.04121510174352472,0.00015306472778320312
"{'hid_epoches': 5.0, 'hidden_layers': 5.0, 'learning_rate': 0.00043017009634101395, 'loss_function': 2, 'mapfunction_1': 0, 'mapfunction_10': 0, 'mapfunction_11': 8.0, 'mapfunction_12': 10.0, 'mapfunction_2': 0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 11.0, 'mapfunction_6': 5.0, 'mapfunction_7': 0, 'mapfunction_8': 0, 'mapfunction_9': 0}",11,0.9711085065655167,0.028891493434483273,0.0001277923583984375
"{'hid_epoches': 3.0, 'hidden_layers': 5.0, 'learning_rate': 7.982815211713228e-05, 'loss_function': 1, 'mapfunction_1': 8.0, 'mapfunction_10': 11.0, 'mapfunction_11': 7.0, 'mapfunction_12': 12.0, 'mapfunction_2': 0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 9.0, 'mapfunction_6': 0, 'mapfunction_7': 11.0, 'mapfunction_8': 0, 'mapfunction_9': 0}",12,0.970069775976529,0.029930224023471008,0.00012135505676269531
"{'hid_epoches': 6.0, 'hidden_layers': 5.0, 'learning_rate': 0.00015339845667073723, 'loss_function': 1, 'mapfunction_1': 0, 'mapfunction_10': 0, 'mapfunction_11': 0, 'mapfunction_12': 3.0, 'mapfunction_2': 0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 11.0, 'mapfunction_6': 0, 'mapfunction_7': 2.0, 'mapfunction_8': 0, 'mapfunction_9': 0}",13,0.964566931098827,0.03543306890117304,0.00012063980102539062
"{'hid_epoches': 7.0, 'hidden_layers': 4.0, 'learning_rate': 0.0005855823613747048, 'loss_function': 1, 'mapfunction_1': 0, 'mapfunction_10': 0, 'mapfunction_11': 11.0, 'mapfunction_12': 5.0, 'mapfunction_2': 0, 'mapfunction_3': 0, 'mapfunction_4': 4.0, 'mapfunction_5': 3.0, 'mapfunction_6': 11.0, 'mapfunction_7': 11.0, 'mapfunction_8': 1.0, 'mapfunction_9': 3.0}",16,0.9703714817492263,0.029628518250773728,0.0001895427703857422
"{'hid_epoches': 7.0, 'hidden_layers': 6.0, 'learning_rate': 0.0008734035414119493, 'loss_function': 2, 'mapfunction_1': 0, 'mapfunction_10': 1.0, 'mapfunction_11': 11.0, 'mapfunction_12': 11.0, 'mapfunction_2': 0, 'mapfunction_3': 0, 'mapfunction_4': 4.0, 'mapfunction_5': 6.0, 'mapfunction_6': 7.0, 'mapfunction_7': 8.0, 'mapfunction_8': 0, 'mapfunction_9': 11.0}",19,0.9746175222084693,0.02538247779153069,0.0001475811004638672
"{'hid_epoches': 8.0, 'hidden_layers': 5.0, 'learning_rate': 0.00035572918320462616, 'loss_function': 1, 'mapfunction_1': 0, 'mapfunction_10': 9.0, 'mapfunction_11': 9.0, 'mapfunction_12': 0, 'mapfunction_2': 6.0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 7.0, 'mapfunction_6': 10.0, 'mapfunction_7': 4.0, 'mapfunction_8': 0, 'mapfunction_9': 4.0}",20,0.971521995267287,0.028478004732713003,0.00011038780212402344
"{'hid_epoches': 7.0, 'hidden_layers': 6.0, 'learning_rate': 0.0009861948699389173, 'loss_function': 2, 'mapfunction_1': 0, 'mapfunction_10': 11.0, 'mapfunction_11': 6.0, 'mapfunction_12': 11.0, 'mapfunction_2': 0, 'mapfunction_3': 0, 'mapfunction_4': 0, 'mapfunction_5': 6.0, 'mapfunction_6': 7.0, 'mapfunction_7': 10.0, 'mapfunction_8': 0, 'mapfunction_9': 6.0}",27,0.973302303991669,0.02669769600833105,0.00016117095947265625
